༼ཅོ་༽ ༡པ།,༼པེ་༽ སྤོང་བས་མ་རུངས་བདག་ཉིད་ཅན།_།མནར་མེད་པ་,༼སྣར་༽ སྤོང་བས་མ་རུངས་བདག་ཉིད་ཅན།_།མནར་མེད་པ་,
,,,
མཆན་71པ།,༼སྡེ་༽ དང་།_།སྟོབས་དང་བདེ་བར་འགྱུར་བ་ལྟར་,ལྟར་,ནི་སྤྱིའུ་ཚུགས་འགྲོ།_།ཇི་ལྟར་ཁ་ཟས་བཟའ་ཉེས་པས།_།ཕུང་བ་དག་ཏུ་འགྱུར་བ་དང་།_།བཟའ་ལེགས་ཚེ་དང་ནད་མེད་དང་།_།སྟོབས་དང་བདེ་བར་འགྱུར་བ་ལྟར་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ༡པ།,༼སྣར་༽ ནད་མེད་དང་།_།སྟོབས་དང་བདེ་བར་འགྱུར་བ་ལྟ་,
,,,
མཆན་72པ།,༼སྡེ་༽ །_།དེ་བཞིན་ལོག་པར་བཟུང་བ་དེས,དེས,།_།དེ་བཞིན་ལོག་པར་བཟུང་བ་དེས
༼ཅོ་༽ ༡པ།,༼པེ་༽ །_།དེ་བཞིན་ལོག་པར་བཟུང་བ་དེ,༼སྣར་༽ །_།དེ་བཞིན་ལོག་པར་བཟུང་བ་དེ,
,,,
མཆན་73པ།,༼སྡེ་༽ ངན།_།དེ་ཕྱིར་ཇི་སྲིད་ངར་འཛིན་པ,པ,།_།ཕུང་བ་དག་ནི་ཐོབ་འགྱུར་ཞིང་།_།ལེགས་པར་ཤེས་པས་བདེ་བ་དང་།_།བྱང་ཆུབ་བླ་ན་མེད་པ་ཐོབ།_།དེ་ཕྱིར་འདི་ལ་སྤོང་བ་དང་།_།མེད་པའི་ལྟ་བ་སྤངས་ནས་ནི།_།དོན་ཀུན་བསྒྲུབ་ཕྱིར་ཡང་དག་པའི།_།ཤེས་ལ་ནན་ཏན་མཆོག་མཛོད་ཅིག_།ཆོས་འདི་ཡོངས་སུ་མ་ཤེས་ན།_།ངར་འཛིན་པ་ནི་རྗེས་སུ་འཇུག_།དེ་ལས་དགེ་དང་མི་དགེའི་ལས།_།དེ་ལས་སྐྱེ་བ་བཟང་དང་ངན།_།དེ་ཕྱིར་ཇི་སྲིད་ངར་འཛིན་པ
༼ཅོ་༽ ༡པ།,༼པེ་༽ ༡པ།,༼སྣར་༽ བཟང་དང་ངན།_།དེ་ཕྱིར་ཇི་སྲིད་ངར་འཛིན་ལ,
,,,
མཆན་74པ།,༼སྡེ་༽ གྲགས་བདེ་བ་དང་།_།འདི་དང་འཆི་ཀར་,ཀར་,།_།སེལ་པའི་ཆོས་འདི་མ་ཤེས་པ།_།དེ་སྲིད་སྦྱིན་དང་ཚུལ་ཁྲིམས་དང་།_།བཟོད་པའི་ཆོས་ལ་གུས་པར་མཛོད།_།ལས་རྣམས་སྔོན་དུ་ཆོས་གཏོང་ཞིང་།_།བར་དུ་ཆོས་ལྡན་ཐ་མར་ཡང་།_།ཆོས་ལྡན་བསྒྲུབ་པའི་ས་བདག་ནི།_།འདི་དང་གཞན་དུ་གནོད་མི་འགྱུར།_།ཆོས་ཀྱིས་འདིར་གྲགས་བདེ་བ་དང་།_།འདི་དང་འཆི་ཀར་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ༡པ།,༼སྣར་༽ ཀྱིས་འདིར་གྲགས་བདེ་བ་དང་།_།འདི་དང་འཆི་གར་,
,,,
མཆན་75པ།,༼སྡེ་༽ ནི་ལུགས་ཀྱི་དམ་པ་སྟེ།_།ཆོས་ཀྱིས་,ཀྱིས་,འཇིགས་པ་མེད།_།འཇིག་རྟེན་གཞན་དུ་བདེ་བ་རྒྱས།_།དེ་བས་རྟག་ཏུ་ཆོས་བརྟེན་མཛོད།_།ཆོས་ནི་ལུགས་ཀྱི་དམ་པ་སྟེ།_།ཆོས་ཀྱིས་
༼ཅོ་༽ ༡པ།,༼པེ་༽ །_།ཆོས་ནི་ལུགས་ཀྱི་དམ་པ་སྟེ།_།ཆོས་ཀྱི་,༼སྣར་༽ །_།ཆོས་ནི་ལུགས་ཀྱི་དམ་པ་སྟེ།_།ཆོས་ཀྱི་,
,,,
ཤོག་གྲངས་300པར་ཡོད་པའི་མཆན་76པ།,༼སྡེ་༽ ན་བསླུས་པར་འགྱུར།_།དགྲ་ལ་གནོད་པ་བྱ་,པ་བྱ་,འཇིག་རྟེན་མངོན་དགར་འགྱུར།_།འཇིག་རྟེན་དགའ་བར་གྱུར་པས་ཀྱང་།_།འདི་དང་གཞན་དུ་བསླུས་མི་འགྱུར།_།ཆོས་མིན་པས་ནི་ལུགས་འདོད་གང་།_།དེ་ཡིས་འཇིག་རྟེན་མི་དགར་འགྱུར།_།འཇིག་རྟེན་མི་དགའ་ཉིད་ཀྱི་ཕྱིར།_།འདི་དང་གཞན་དུ་དགའ་མི་འགྱུར།_།དོན་མེད་རིག་པ་ངན་འགྲོའི་ལམ།_།གཞན་བསླུ་ལྷུར་ལེན་མི་བཟད་པ།_།ཤེས་རབ་འཆལ་པ་རྣམས་ཀྱིས་ནི།_།ཇི་ལྟར་དོན་གྱིས་རིག་པར་བྱས།_།ཕ་རོལ་སླུ་བ་ལྷུར་ལེན་པ།_།དོན་དུ་ཇི་ལྟར་ལུགས་ལྡན་ཡིན།_།དེས་ནི་ཚེ་རབས་སྟོང་ཕྲག་ཏུ།_།བདག་ཉིད་ཁོ་ན་བསླུས་པར་འགྱུར།_།དགྲ་ལ་གནོད་པ་བྱ་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ཉིད་ཁོ་ན་བསླུས་པར་འགྱུར།_།དགྲ་ལ་གནོད་པ་བྱས་,༼སྣར་༽ ཉིད་ཁོ་ན་བསླུས་པར་འགྱུར།_།དགྲ་ལ་གནོད་པར་བྱས་,
,,,
མཆན་77པ།,༼སྡེ་༽ པར་སྨྲ་བ་དང་།_།ཕན་དང་དོན་གཅིག་,གཅིག་,ན་ཡང་།_།སྐྱོན་རྣམས་བཏང་སྟེ་ཡོན་ཏན་བསྟེན།_།དེས་ནི་ཁྱོད་ཀྱིས་རང་ཕན་འཐོབ།_།དགྲ་བོ་ཡང་ནི་མི་དགར་འགྱུར།_།སྦྱིན་དང་སྙན་པར་སྨྲ་བ་དང་།_།ཕན་དང་དོན་གཅིག་
༼ཅོ་༽ ༡པ།,༼པེ་༽ དང་སྙན་པར་སྨྲ་བ་དང་།_།ཕན་དང་དོན་ཅིག,༼སྣར་༽ དང་སྙན་པར་སྨྲ་བ་དང་།_།ཕན་དང་དོན་ཅིག,
,,,
མཆན་78པ།,༼སྡེ་༽ སྤྱོད་པ་སྟེ།_།དེ་དག་རྣམས་ཀྱིས་,ཀྱིས་,སྤྱོད་པ་སྟེ།_།དེ་དག་རྣམས་ཀྱིས་
༼ཅོ་༽ ༡པ།,༼པེ་༽ སྤྱོད་པ་སྟེ།_།དེ་དག་རྣམས་ཀྱི་,༼སྣར་༽ སྤྱོད་པ་སྟེ།_།དེ་དག་རྣམས་ཀྱི་,
,,,
མཆན་79པ།,༼སྡེ་༽ པོ་དག་ལ་ཇི་ལྟ་བུར།_།བདེན་གཅིག་ཡིད་,གཅིག་ཡིད་,འཇིག་རྟེན་དང་།_།ཆོས་ཀྱང་བསྡུ་བ་ཉིད་དུ་མཛོད།_།རྒྱལ་པོ་དག་ལ་ཇི་ལྟ་བུར།_།བདེན་གཅིག་ཡིད་
༼ཅོ་༽ ༡པ།,༼པེ་༽ །_།རྒྱལ་པོ་དག་ལ་ཇི་ལྟ་བུར།_།བདེན་ཅིག་ཡིས་,༼སྣར་༽ །_།རྒྱལ་པོ་དག་ལ་ཇི་ལྟ་བུར།_།བདེན་ཅིག་ཡིད་,
,,,
མཆན་80པ།,༼སྡེ་༽ ཆེས་བརྟན་,བརྟན་,ཆེས་བརྟན་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ཆེས་བསྟན་,༼སྣར་༽ ཆེས་བསྟན་,
,,,
མཆན་81པ།,༼སྡེ་༽ _།ཡིད་མི་ཆེས་པར་བྱེད་པའི་མཆོག_།སླུ་བ་མེད་,སླུ་བ་མེད་,བསྐྱེད་པ།_།དེ་ལས་བཟློག་སྟེ་བརྫུན་པ་ནི།_།ཡིད་མི་ཆེས་པར་བྱེད་པའི་མཆོག_།སླུ་བ་མེད་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ནི།_།ཡིད་མི་ཆེས་པར་བྱེད་པའི་མཆོག_།བསླུ་བ་མི་,༼སྣར་༽ ནི།_།ཡིད་མི་ཆེས་པར་བྱེད་པའི་མཆོག_།སླུ་བ་མི་,
,,,
མཆན་82པ།,༼སྡེ་༽ ལྡན་བདེན་མིན་ཏེ།_།སེམས་པས་,པས་,ལྡན་བདེན་མིན་ཏེ།_།སེམས་པས་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ལྡན་བདེན་མིན་ཏེ།_།སེམས་དཔས་,༼སྣར་༽ ལྡན་བདེན་མིན་ཏེ།_།སེམས་དཔས་,
,,,
མཆན་83པ།,༼སྡེ་༽ ཕན་པས་བདེན།_།མི་ཕན་ཕྱིར་ནི་ཅིག་,ཅིག་,བསྒྱུར་བ་དོན་དུ་མིན།_།གཞན་ལ་གཅིག་ཏུ་ཕན་པས་བདེན།_།མི་ཕན་ཕྱིར་ནི་ཅིག་
༼ཅོ་༽ ༡པ།,༼པེ་༽ གཅིག་ཏུ་ཕན་པས་བདེན།_།མི་ཕན་ཕྱིར་ནི་གཅིག,༼སྣར་༽ ༡པ།,
,,,
མཆན་84པ།,༼སྡེ་༽ པོ་བཞི་ལྡན་མི་དབང་ནི།_།ཆོས་བཟངས་,བཟངས་,ཤོས་མིན།_།ཇི་ལྟར་རྒྱལ་པོའི་ཉེས་པ་དག_།སྦྱིན་གསལ་གཅིག་གིས་སྦེད་པ་ལྟར།_།དེ་བཞིན་འཇུངས་པའང་དེ་དག་གི_།ཡོན་ཏན་བདོག་པ་ཐམས་ཅད་འཇོམས།_།ཉེ་བར་ཞི་བ་ཟབ་པའི་ཕྱིར།_།མཆོག་ཏུ་གུས་པ་བྱེད་པར་འགྱུར།_།གུས་པས་བརྗིད་ལ་བཀའ་ཡང་བརྩན།_།དེ་བས་ཉེ་བར་ཞི་བ་བསྟེན།_།ཤེས་རབ་ལྡན་པས་བློ་མི་འཕྲོགས།_།གཞན་གྱི་དྲིང་མི་འཇོག་ཅིང་བརྟན།_།སླུ་བས་མི་ཚུགས་རྒྱལ་པོ་སྟེ།_།དེ་བས་ཤེས་རབ་ལྷུར་བླང་མཛོད།_།བདེན་གཏོང་ཞི་དང་ཤེས་རབ་དང་།_།བཟང་པོ་བཞི་ལྡན་མི་དབང་ནི།_།ཆོས་བཟངས་
༼ཅོ་༽ ༡པ།,༼པེ་༽ བཟང་པོ་བཞི་ལྡན་མི་དབང་ནི།_།ཆོས་བཟང་་,༼སྣར་༽ བཟང་པོ་བཞི་ལྡན་མི་དབང་ནི།_།ཆོས་བཟང་་,
,,,
མཆན་85པ།,༼སྡེ་༽ བཞི་ལྟ་བུར།_།ལྷ་མི་རྣམས་ཀྱིས་བསྟོད་པར་འགྱུར,བསྟོད་པར་འགྱུར,རྣམ་པ་བཞི་ལྟ་བུར།_།ལྷ་མི་རྣམས་ཀྱིས་བསྟོད་པར་འགྱུར
༼ཅོ་༽ ༡པ།,༼པེ་༽ རྣམ་པ་བཞི་ལྟ་བུར།_།ལྷ་མི་རྣམས་ཀྱིས་བསྟོད་པར་གྱུར,༼སྣར་༽ རྣམ་པ་བཞི་ལྟ་བུར།_།ལྷ་མི་རྣམས་ཀྱིས་སྟོད་པར་གྱུར,
,,,
ཤོག་གྲངས་301པར་ཡོད་པའི་མཆན་86པ།,༼སྡེ་༽ མི་རྟག་ཉིད་ནི་རྟག་དགོངས་ཏེ།_།དེ་,དེ་,།_།ཕེབས་པར་སྨྲ་ཞིང་དག་གྱུར་པ།_།ཤེས་རབ་སྙིང་རྗེ་དྲི་མེད་དང་།_།ལྷན་ཅིག་འགྲོགས་ན་རྟག་ཏུ་ཡང་།_།ཤེས་རབ་དང་ནི་ཆོས་ཀྱང་འཕེལ།_།ཕན་པར་སྨྲ་བ་དཀོན་པ་སྟེ།_།ཉན་པར་བྱེད་པ་ཤིན་ཏུ་དཀོན།_།དེ་དག་བས་ཀྱང་མི་སྙན་ཡང་།_།ཕན་པའི་རྗེས་སུ་བྱེད་པ་དཀོན།_།དེ་ལྟ་བས་ན་མི་སྙན་ཡང་།_།ཕན་པར་མཁྱེན་ནས་མྱུར་དུ་སྤྱད།_།ནད་གསོའི་དོན་དུ་བདག་བྱམས་པ།_།མི་བཟད་ང་བའི་སྨན་ཡང་འཐུང་།_།སྲོག་དང་ནད་མེད་རྒྱལ་སྲིད་དག_།མི་རྟག་ཉིད་ནི་རྟག་དགོངས་ཏེ།_།དེ་
༼ཅོ་༽ ༡པ།,༼པེ་༽ _།མི་རྟག་ཉིད་ནི་རྟག་དགོངས་ཏེ།_།དེང་་,༼སྣར་༽ _།མི་རྟག་ཉིད་ནི་རྟག་དགོངས་ཏེ།_།དེང་་,
,,,
མཆན་87པ།,༼སྡེ་༽ འཇིགས་པ་མཐོང་གྱུར་པ།_།གལ་ཏེ་གཅིག་,གཅིག་,ནས་ཡང་དག་བརྩོན་ལྡན་པར།_།ཆོས་ལ་གཅིག་ཏུ་ནན་ཏན་མཛོད།_།གདོན་མི་ཟ་བར་འཆི་འགྱུར་ཞིང་།_།ཤི་ནས་སྡིག་པས་སྡུག་བསྔལ་བ།_།གཟིགས་ཏེ་འཕྲལ་དུ་བདེ་ན་ཡང་།_།སྡིག་པ་བགྱི་བར་མི་རིགས་སོ།_།ལ་ལར་འཇིགས་པ་མེད་མཐོང་ཞིང་།_།དུས་འགར་འཇིགས་པ་མཐོང་གྱུར་པ།_།གལ་ཏེ་གཅིག་
༼ཅོ་༽ ༡པ།,༼པེ་༽ དུས་འགར་འཇིགས་པ་མཐོང་གྱུར་པ།_།གལ་ཏེ་ཅིག,༼སྣར་༽ དུས་འགར་འཇིགས་པ་མཐོང་གྱུར་པ།_།གལ་ཏེ་ཅིག,
,,,
མཆན་88པ།,༼སྡེ་༽ ལ་ཡིད་རྟོན་,རྟོན་,ལ་ཡིད་རྟོན་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ལ་ཡིད་བརྟན་,༼སྣར་༽ ལ་ཡིད་བརྟན་,
,,,
མཆན་89པ།,༼སྡེ་༽ ལ་ཁྱོད་ཀོ་ཅིས་མི་འཇིགས།_།ཆང་གིས་,གིས་,ན།_།གཅིག་ལ་ཁྱོད་ཀོ་ཅིས་མི་འཇིགས།_།ཆང་གིས་
༼ཅོ་༽ ༡པ།,༼པེ་༽ །_།གཅིག་ལ་ཁྱོད་ཀོ་ཅིས་མི་འཇིགས།_།ཆང་གི་,༼སྣར་༽ །_།གཅིག་ལ་ཁྱོད་ཀོ་ཅིས་མི་འཇིགས།_།ཆང་གི་,
,,,
མཆན་90པ།,༼སྡེ་༽ འཇིག་རྟེན་བརྙས་,བརྙས་,འཇིག་རྟེན་བརྙས་
༼ཅོ་༽ ༡པ།,༼པེ་༽ འཇིག་རྟེན་བསྙད་,༼སྣར་༽ འཇིག་རྟེན་བསྙད་,
,,,
མཆན་91པ།,༼སྡེ་༽ རྟག་ཏུ་སྤོངས།_།རྒྱན་པོ་ཆགས་དང་མི་,མི་,འགྱུར་ཞིང་།_།དོན་ཡལ་ནོར་ཡང་ཟད་པར་འགྱུར།_།རྨོངས་པས་བྱ་བ་མ་ཡིན་བྱེད།_།དེ་བས་ཆང་ནི་རྟག་ཏུ་སྤོངས།_།རྒྱན་པོ་ཆགས་དང་མི་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ༡པ།,༼སྣར་༽ ནི་རྟག་ཏུ་སྤོངས།_།རྒྱན་པོ་ཆགས་དང་མིང་་,
,,,
མཆན་92པ།,༼སྡེ་༽ གཡོ་སྒྱུ་དགོང་པའི་གནས།_།བརྫུན་དང་ཀྱལ་,ཀྱལ་,དགའ་དང་།_།ཞེ་སྡང་གཡོ་སྒྱུ་དགོང་པའི་གནས།_།བརྫུན་དང་ཀྱལ་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ཞེ་སྡང་གཡོ་སྒྱུ་དགོང་པའི་གནས།_།བརྫུན་དང་བཀྱལ་,༼སྣར་༽ ཞེ་སྡང་གཡོ་སྒྱུ་དགོང་པའི་གནས།_།བརྫུན་དང་བཀྱལ་,
,,,
མཆན་93པ།,༼སྡེ་༽ སྣབས་སྣ་ཆུའི་སྣོད།_།མིག་ནི་མིག་རྡུལ་,རྡུལ་,བ་ཚིག་རྩུབ་རྒྱུ།_།དེ་བས་རྟག་ཏུ་སྤང་བར་མཛོད།_།བུད་མེད་ཆགས་པ་ཕལ་ཆེར་ནི།_།བུད་མེད་གཟུགས་བཟང་སེམས་ལས་བྱུང་།_།བུད་མེད་ལུས་ལ་དོན་དུ་ནི།_།གཙང་བ་ཅུང་ཟད་ཡོད་མ་ཡིན།_།ཁ་ནི་ཁ་ཆུ་རུལ་པ་དང་།_།སོ་རྐྱག་མི་གཙང་སྣོད་ཡིན་ཏེ།_།སྣ་ནི་རྣག་སྣབས་སྣ་ཆུའི་སྣོད།_།མིག་ནི་མིག་རྡུལ་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ནི་རྣག་སྣབས་སྣ་ཆུའི་སྣོད།_།མིག་ནི་མིག་རྡུལ་,༼སྣར་༽ ནི་རྣག་སྣབས་སྣ་ཆུའི་སྣོད།_།མིག་ནི་མིག་རྡུལ་,
,,,
མཆན་94པ།,༼སྡེ་༽ མཐོང་བ།_།དེ་ཡི་ལུས་ལ་ཆགས་པར་,པར་,མཆི་མའི་སྣོད།_།ལྟོ་བའི་ཁོང་ནི་བཤང་གཅི་དང་།_།གློ་བ་མཆིན་སྩོགས་སྣོད་ཡིན་པར།_།རྨོངས་པས་བུད་མེད་མ་མཐོང་བ།_།དེ་ཡི་ལུས་ལ་ཆགས་པར་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ༡པ།,༼སྣར་༽ མེད་མ་མཐོང་བ།_།དེ་ཡི་ལུས་ལ་ཆགས་པ་,
,,,
ཤོག་གྲངས་302པར་ཡོད་པའི་མཆན་95པ།,༼སྡེ་༽ ལྟར།_།འཇིག་རྟེན་མི་ཤེས་རྨོངས་པ་ཡིས,ཡིས,བྱེད།_།མི་ཤེས་འགའ་ཞིག་མི་གཙང་བའི།_།བུམ་པ་རྒྱན་ལ་ཆགས་པ་ལྟར།_།འཇིག་རྟེན་མི་ཤེས་རྨོངས་པ་ཡིས
༼ཅོ་༽ ༡པ།,༼པེ་༽ ཆགས་པ་ལྟར།_།འཇིག་རྟེན་མི་ཤེས་རྨོངས་པ་ཡིད,༼སྣར་༽ ༡པ།,
,,,
མཆན་96པ།,༼སྡེ་༽ བར་བཀྲི།_།ཇི་ལྟར་བཤང་དང་གཅི་གཞི་,གཞི་,།_།བུད་མེད་རྣམས་ལ་དེ་བཞིན་ནོ།_།ལུས་ཡུལ་ཤིན་ཏུ་དྲི་ང་བ།_།ཆགས་བྲལ་རྒྱུ་ནི་གང་ཡིན་པ།_།དེ་ལའང་འཇིག་རྟེན་ཆེས་ཆགས་ན།_།གང་གི་འདོད་ཆགས་བྲལ་བར་བཀྲི།_།ཇི་ལྟར་བཤང་དང་གཅི་གཞི་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ཆགས་བྲལ་བར་བཀྲི།_།ཇི་ལྟར་བཤང་དང་གཅི་བཞི་,༼སྣར་༽ ཆགས་བྲལ་བར་བཀྲི།_།ཇི་ལྟར་བཤང་དང་གཅི་བཞི་,
,,,
མཆན་97པ།,༼སྡེ་༽ ལ།_།ངན་སྐྱུགས་ཕག་རབ་ཆགས་པ་,པ་,ལ།_།ངན་སྐྱུགས་ཕག་རབ་ཆགས་པ་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ༡པ།,༼སྣར་༽ ལ།_།ངན་སྐྱུགས་ཕག་རབ་ཆགས་པར་,
,,,
མཆན་98པ།,༼སྡེ་༽ ལྟར།_།དེ་བཞིན་བཤང་དང་གཅི་གཞི་,གཞི་,ལྟར།_།དེ་བཞིན་བཤང་དང་གཅི་གཞི་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ལྟར།_།དེ་བཞིན་བཤང་དང་གཅི་བཞི་,༼སྣར་༽ ལྟར།_།དེ་བཞིན་བཤང་དང་གཅི་བཞི་,
,,,
མཆན་99པ།,༼སྡེ་༽ མི་གཙང་བ།_།འབྱུང་བའི་བུ་ག་དོད་,དོད་,ལ།_།འདོད་ཆགས་ངན་སྐྱུགས་ཕག་རྣམས་ཆགས།_།ལུས་ཀྱི་གྲོང་ཁྱེར་མི་གཙང་བ།_།འབྱུང་བའི་བུ་ག་དོད་
༼ཅོ་༽ ༡པ།,༼པེ་༽ གྲོང་ཁྱེར་མི་གཙང་བ།_།འབྱུང་བའི་བུ་ག་འདོད་,༼སྣར་༽ གྲོང་ཁྱེར་མི་གཙང་བ།_།འབྱུང་བའི་བུ་ག་འདོད་,
,,,
མཆན་100པ།,༼སྡེ་༽ ཡིས།_།དགའ་བའི་དོན་དུ་ཉེ་བར་བརྟགས,བརྟགས,པ་གང་།_།དེ་ནི་སྐྱེ་བོ་བླུན་པ་ཡིས།_།དགའ་བའི་དོན་དུ་ཉེ་བར་བརྟགས
༼ཅོ་༽ ༡པ།,༼པེ་༽ བླུན་པ་ཡིས།_།དགའ་བའི་དོན་དུ་ཉེ་བར་བརྟག,༼སྣར་༽ བླུན་པ་ཡིས།_།དགའ་བའི་དོན་དུ་ཉེ་བར་བརྟག,
,,,
མཆན་101པ།,༼སྡེ་༽ གྱུར།_།ཁྲག་དང་ཁུ་བ་འདྲེས་པ་ཡི,ཡི,།_།ཁྱོད་བདག་ཉིད་ཀྱིས་བཤང་གཅི་སྩོགས།_།སོ་སོར་མི་གཙང་མཐོང་ནས་ནི།_།དེ་འདུས་ལུས་ལ་ཇི་ལྟ་བུར།_།ཡིད་དུ་འོང་བ་ཉིད་དུ་གྱུར།_།ཁྲག་དང་ཁུ་བ་འདྲེས་པ་ཡི
༼ཅོ་༽ ཉིད་དུ་གྱུར།_།ཁྲག་དང་ཁུ་བ་འདྲེས་པ་ཡིས,༼པེ་༽ ཉིད་དུ་གྱུར།_།ཁྲག་དང་ཁུ་བ་འདྲེས་པ་ཡིས,༼སྣར་༽ ཉིད་དུ་གྱུར།_།ཁྲག་དང་ཁུ་བ་འདྲེས་པ་ཡིས,
,,,
མཆན་102པ།,༼སྡེ་༽ མེད་ཀྱི།_།ཆུ་སོའི་ཁོང་ནས་ཉལ་བར་,བར་,།_།ས་བོན་མི་གཙང་སྙིང་པོས་བསྐྱེད།_།མི་གཙང་ངོ་བོར་ཤེས་བཞིན་དུ།_།འདི་ལ་འདོད་ཅན་གང་ཞིག་ཆགས།_།མི་གཙང་ཕུང་པོ་དེའི་བླན་གྱིས།_།བརླན་པའི་པགས་པས་གཡོགས་པ་གང་།_།ཉལ་བ་དེ་ནི་བུད་མེད་ཀྱི།_།ཆུ་སོའི་ཁོང་ནས་ཉལ་བར་
༼ཅོ་༽ ནི་བུད་མེད་ཀྱི།_།ཆུ་སོའི་ཁོང་ནས་ཉལ་བ་,༼པེ་༽ ༡པ།,༼སྣར་༽ ༡པ།,
,,,
མཆན་103པ།,༼སྡེ་༽ བུར་ན་གཙང་མར་འགྱུར།_།མི་གཙང་གང་བའི་,གང་བའི་,ཟད།_།གཟུགས་བཟང་བ་དང་གཟུགས་ངན་ནམ།_།རྒན་ནམ་ཡང་ན་གཞོན་ཡང་རུང་།_།བུད་མེད་གཟུགས་ཀུན་མི་གཙང་ན།_།ཁྱོད་ཆགས་ཁྱད་པར་གང་ལ་བསྐྱེད།_།གལ་ཏེ་མི་གཙང་ཁ་དོག་བཟང་།_།ཤིན་ཏུ་གསར་ལ་དབྱིབས་ལེགས་ཀྱང་།_།དེ་ལ་ཆགས་པར་མི་འོས་ལྟར།_།བུད་མེད་གཟུགས་ལའང་དེ་བཞིན་ནོ།_།ཁོང་རུལ་ཕྱི་རོལ་པགས་པས་གཡོགས།_།རོ་མྱགས་འདི་ཡི་རང་བཞིན་ནི།_།ཤིན་ཏུ་མི་བཟད་སྣང་བཞིན་དུ།_།ཇི་ལྟ་བུར་ན་མཐོང་མ་གྱུར།_།པགས་པ་འདི་ཡང་མི་གཙང་མིན།_།རལ་གུ་བཞིན་དུ་འདུག་ཅེ་ན།_།མི་གཙང་ཕུང་པོའི་པགས་པ་ལྟར།_།ཇི་ལྟ་བུར་ན་གཙང་མར་འགྱུར།_།མི་གཙང་གང་བའི་
༼ཅོ་༽ ༡པ།,༼པེ་༽ ཇི་ལྟ་བུར་ན་གཙང་མར་འགྱུར།_།མི་གཙང་བ་ཡི་,༼སྣར་༽ ཇི་ལྟ་བུར་ན་གཙང་མར་འགྱུར།_།མི་གཙང་བ་ཡི་,
,,,
མཆན་104པ།,༼སྡེ་༽ བུམ་པ་ནི།_།ཕྱི་རོལ་བགྲ་,བགྲ་,བུམ་པ་ནི།_།ཕྱི་རོལ་བགྲ་
༼ཅོ་༽ བུམ་པ་ནི།_།ཕྱི་རོལ་བགྲོ་,༼པེ་༽ བུམ་པ་ནི།_།ཕྱི་རོལ་བཀྲ་,༼སྣར་༽ བུམ་པ་ནི།_།ཕྱི་རོལ་བཀྲ་,
,,,
ཤོག་གྲངས་303པར་ཡོད་པའི་མཆན་105པ།,༼སྡེ་༽ བྱེད་ཀྱང་།_།ལུས་མི་གཙང་བར་མི་རྟོགས་,རྟོགས་,ཡང་སྨད་པ་ཡིན།_།མི་གཙང་བ་ཡི་རང་བཞིན་ལུས།_།མི་གཙང་གང་བ་ཅིས་མི་སྨད།_།གལ་ཏེ་ཁྱོད་ནི་མི་གཙང་སྨོད།_།དྲི་དང་ཕྲེང་བ་བཟའ་བཏུང་ནི།_།གཙང་མའང་མི་གཙང་བྱེད་པ་གང་།_།ལུས་འདི་ཅི་ཡི་ཕྱིར་མི་སྨད།_།ཇི་ལྟར་རང་ངམ་གཞན་དག་གི_།མི་གཙང་སྨད་པར་བྱ་བ་གང་།_།དེ་བཞིན་རང་དང་གཞན་དག་གི།_།མི་གཙང་གཟུགས་ཀོ་ཅིས་མི་སྨད།_།ཇི་ལྟར་བུད་མེད་གཟུགས་མི་གཙང་།_།ཁྱོད་ཀྱི་རང་ལུས་དེ་དང་འདྲ།_།དེ་བས་ཕྱི་དང་ནང་ཉིད་ལ།_།འདོད་ཆགས་བྲལ་བར་རིགས་མིན་ནམ།_།རྨ་དགུ་དག་ནས་འཛག་པ་ཅན།_།བདག་ཉིད་མངོན་སུམ་འཁྲུ་བྱེད་ཀྱང་།_།ལུས་མི་གཙང་བར་མི་རྟོགས་
༼ཅོ་༽ ༡པ།,༼པེ་༽ སུམ་འཁྲུ་བྱེད་ཀྱང་།_།ལུས་མི་གཙང་བར་མི་རྟོག,༼སྣར་༽ སུམ་འཁྲུ་བྱེད་ཀྱང་།_།ལུས་མི་གཙང་བར་མི་རྟོག,
,,,
